ProcessDefId,DatabaseName,DatabaseType,UserId,PWD,TABLEName,ExtObjID,HostName,Service,Port,SecurityFlag,SortingColumn,ProcessVariantId,HistoryTableName
"6","onLine","local"," "," ","ng_pl_omnidocs","2594"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_dedSedd","2595"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_Crs","2596"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_bcs","2597"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_rb5","2598"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_worldCheck","2599"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_mol","2600"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_aecb","2601"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_aloc","2602"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_employerPortfolioSummary","2603"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_salaryDetails","2604"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_rejectEnquiry","2605"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_checkList","2606"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_sourceCodes1","2607"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_demographicLoanDetail","2608"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_disbursalDetails","2609"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_collateral","2610"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_tradeInDetail","2611"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_initialMoneyDeposit","2612"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_additionalInfoCards","2613"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_cropSq","2614"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_CapsFields","2621"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","cmplxDB_RepaymentLoanAmmortization","2622"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","cmplxDB_RepaymentLoanAmmortization_Grid","2623"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","cmplxDB_RepaymentSchedule","2624"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_Details","2647"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_SELFEMPLOYED","2650"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_LoanDetails","2655"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_DECISION","2656"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_OffVerification","2657"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_ResiVerification","2658"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_HCountryVerification","2659"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_BussVerification","2660"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_CustDetailVerification","2661"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GuarantorVerification","2662"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_RefDetailVerification","2663"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_LoanandCard","2664"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_SmartCheck","2665"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_SmartCheck","2666"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_SelfEmployed","2671"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_FinacleCRM_Incident","2672"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_FinacleCRMIncident","2673"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_FinacleCRMCustInfo","2674"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_FinacleCRMCustInfo","2675"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_MOL","2676"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_RejectEnq","2678"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_RejectEnq","2679"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_SalaryEnq","2680"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_SalaryEnq","2681"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_FinacleCore","2682"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_FinacleCore","2683"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_PartMatch","2684"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_PartMatch","2685"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_NoteTellog","2686"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_DisbursalDet","2688"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_LoanDisb","2689"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_CCCreation","2690"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_LimitInc","2691"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_CUS","2692"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_CUS","2693"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_LoanDetails","2696"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_FinacleCRMIncident","2698"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_creditturn1","2700"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_SIDet","2701"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_LienDet","2702"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_avgbal","2703"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_InwardTT","2704"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_DDSreturn","2705"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_creditturn","2706"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_BussVerification","2708"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_HCountryVerification","2709"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_ResiVerification","2710"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_LoanDisbursal","2711"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_LoanRepaygrid","2712"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_OffVerification","2713"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_FcuDecision","2715"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_CAD_Decision","2716"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_gr_ExposureDetails","2717"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_gr_DeviationDetails","2718"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_gr_DECCAD","2719"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_DECCAD","2720"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_PL_PostDisbursal","2721"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_gr_NLC","2722"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_gr_ManagersCheque","2723"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_gr_Compliance","2724"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_Compliance","2725"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_CustDetailVerification_FCU","2726"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_SUPERVISOR","2727"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_EmpVerification","2728"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_BussVerification_FCU","2729"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_SmartCheck_FCU","2730"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_SmartCheck_FCU","2731"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_BankingCheck","2732"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_GR_NoteTellogFCU","2733"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_NoteFCU","2734"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_NoteFCU","2735"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_ORIGVAL","2736"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_CustDetailVerification_FCU","2737"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_ReferHistory","2738"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_ReferHistory","2739"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_gr_CreditCardEnq","2740"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CreditCardEnq","2741"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_gr_caseHistCheck","2742"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_caseHistCheck","2743"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_gr_LOS","2744"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_LOS","2745"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_pl_gr_LiabilityCertificate","2746"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_PL_Gr_BankGuarantee","2747"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_Postdisbursal_Checklist","2748"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_rlos_Riskrating","2751"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_blacklist","2752"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_EXTTABLE","2753"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_SearchCustomer","2754"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CustomeDetails","2755"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_Decision","2756"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_BasicCustomerDetails","2757"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CurrentAddress","2758"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_EmploymentDetails","2759"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_IncomeDetails","2760"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_SalaryAlStHistory","2761"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CompanyDetails","2762"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CustomerDetails","2763"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_EXISTINGLIABILITIES","2764"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CustomerInfo","2765"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_DirectLiabilities","2766"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_InDirectLiabilities","2767"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_FinacleCore","2768"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_RLSCollections","2769"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_ALOC","2770"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_DED","2771"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_OMNIDOCS","2772"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_BCS","2773"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CRS","2774"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_RB5","2775"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_WorldCheck","2776"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_MOL","2777"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_EmpPortfoloioSumm","2778"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_SalDetails","2779"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_RejectEnq","2780"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CHECKLIST","2781"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_DocMandatoryList","2782"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_DocNonMandatoryList","2783"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_BalTransferDetails","2784"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_Remarks","2785"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_DeviationGrid","2786"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_MblVerification","2788"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_FControlUnit","2792"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CDetails","2793"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_SuppCDetails","2794"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_IMoneyDetails","2795"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CFinancialDetails","2796"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_OtherDetails1","2797"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_DDSDetails","2798"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_Bifocated","2799"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_FINACLECRM","2800"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_AppDetails","2801"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_AECB","2802"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_Decision1","2803"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_MailingAddDetails","2804"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_AltContctDetails","2805"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_RAKBankReltn","2806"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_BankStmtDetails","2807"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_MandatoryList","2808"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_FinancialSummary","2809"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_CustomerSearch","2810"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_ExistingProducts","2811"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_IdentificationDocuments","2812"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_PhoneAndEmailDetails","2813"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_GroupDetails","2814"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_depupeREPORT","2815"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_RemarksHistory","2821"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_IncomeDetail","2822"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_rp_turnover_new","2945"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_IncomeDetails","2949"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_cardcollection","2950"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_cardDetailsCRN","2953"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_gr_ExternalBlackList","3527"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_CC_ExternalBlackList","3528"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_Listbox_selectedReason","3529"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_Listbox_ListedReason","3530"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_Application","3744"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","Product","3745"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_product","3746"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_pl_ApplicantIndividual","3748"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_CardDetails","4281"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_gr_Dispatch","4339"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_DISPATCH","4340"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_gr_CCCreation","4343"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_KYC","4344"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_FATCA","4345"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_MultipleApplicants","4559"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_Notepad","4640"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_GR_NotepadDetails","4667"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_NotepadDetails","4674"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_DEC_CAD","4697"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_RP_avgNBC","4719"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_RP_TRNOVERNBC","4720"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_RLOS_ComplianceRiskRating","4721"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_PL_gr_CardCollection","4727"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_PL_CardCollection","4728"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_RP_avgbal","4743"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_incomingDocument","4744"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_empVerification","4957"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_exceptionalAlert","4958"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_exceptionalCase","4959"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_fieldvisit","4960"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_checkList_sp2","4961"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_cc_custveri","4962"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_FPU_Grid","5181"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_DDS","5182"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_SI","5183"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","ng_rlos_gr_RVC","5184"," "," ","0","Y"," ","0"," "
"6","onLine","local"," "," ","NG_RLOS_CUSTOMER_CONSENT","5185"," "," ","0","Y"," ","0"," "
"7","online","local"," "," ","RB_CMS_EXTTABLE","1"," "," ","0","Y","","0",""
"7","online","local"," "," ","USR_0_CMS_WIHISTORY","2"," "," ","0","Y","","0",""
"7","online","local"," "," ","USR_0_CMS_DUPLICATE_WI","3"," "," ","0","Y","","0",""
"7","online","local"," "," ","USR_0_CMS_DEFERRAL_GRID","4"," "," ","0","Y","","0",""
"7","online","local"," "," ","USR_0_CMS_CHECKLIST_GRID","5"," "," ","0","Y","","0",""
"8","online","local"," "," ","RB_PC_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_UID_DTLS","5"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_ACC_DTLS","7"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_ERR_HANDLING","8"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_MEMOPAD_GRID","11"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_CHECKLIST_GRID","12"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_CIF_DETAILS","13"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_WIHISTORY","14"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_EXCEPTION_HISTORY","15"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_DUPLICATE_WI","16"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_ACCOUNT_GRID","17"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_DEFERRAL_GRID","18"," "," ","0","Y"," ","0"," "
"8","online","local"," "," ","USR_0_PC_OPSDOC_CHECKLIST_GRID","19"," "," ","0","Y"," ","0"," "
"8","onLine","local"," "," ","USR_0_PC_RELATED_PARTY_GRID_DTLS","20"," "," ","0","Y"," ","0"," "
"8","onLine","local"," "," ","USR_0_PC_COUNTRY_DTLS","21"," "," ","0","Y"," ","0"," "
"8","onLine","local"," "," ","USR_0_PC_DEMOGRAPHIC_DTLS","22"," "," ","0","Y"," ","0"," "
"8","onLine","local"," "," ","USR_0_PC_INDUSTRY_DTLS","23"," "," ","0","Y"," ","0"," "
"8","onLine","local"," "," ","USR_0_PC_RRC_PRODUCT_DTLS","24"," "," ","0","Y"," ","0"," "
"9","online","local"," "," ","RB_DAC_EXTTABLE","1"," "," ","0","Y","","0",""
"9","online","local"," "," ","USR_0_DAC_WIHISTORY","2"," "," ","0","Y","","0",""
"10","online","local"," "," ","RB_ML_EXTTABLE","1"," "," ","0","Y","","0",""
"10","online","local"," "," ","USR_0_ML_WIHISTORY","3"," "," ","0","Y","","0",""
"10","online","local"," "," ","USR_0_ML_DEFERRAL_DETAILS","4"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_DOB_EXTTABLE","1"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_SearchCustomer","2"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CustomeDetails","3"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_Decision","4"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_BasicCustomerDetails","5"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CurrentAddress","6"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_EmploymentDetails","7"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_IncomeDetails","8"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_SalaryAlStHistory","9"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CompanyDetails","10"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CustomerDetails","11"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_EXISTINGLIABILITIES","12"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CustomerInfo","13"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_DirectLiabilities","14"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_InDirectLiabilities","15"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_FinacleCore","16"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_RLSCollections","17"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_ALOC","18"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_DED","19"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_OMNIDOCS","20"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_BCS","21"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CRS","22"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_RB5","23"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_WorldCheck","24"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_MOL","25"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_EmpPortfoloioSumm","26"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_SalDetails","27"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_RejectEnq","28"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CHECKLIST","29"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_DocMandatoryList","30"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_DocNonMandatoryList","31"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_BalTransferDetails","32"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_Remarks","33"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_DeviationGrid","34"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_OffVerification","35"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_MblVerification","36"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_ResiVerification","37"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_HCountryVerification","38"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_BussVerification","39"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_FControlUnit","40"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CDetails","41"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_SuppCDetails","42"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_IMoneyDetails","43"," "," ","0","Y","","0",""
